OTU	L._stoechas_Summer_a	L._stoechas_Summer_b	L._stoechas_Summer_c	L._stoechas_Winter_a	L._stoechas_Winter_b	L._stoechas_Winter_c	C._incanus_Summer_a	C._incanus_Summer_b	C._incanus_Summer_c	C._incanus_Winter_a	C._incanus_Winter_b	C._incanus_Winter_c	A._unedo_Summer_a	A._unedo_Summer_b	A._unedo_Summer_c	A._unedo_Winter_a	A._unedo_Winter_b	A._unedo_Winter_c	P._latifolia_Summer_a	P._latifolia_Summer_b	P._latifolia_Summer_c	P._latifolia_Winter_a	P._latifolia_Winter_b	P._latifolia_Winter_c	P._lentiscus_Summer_a	P._lentiscus_Summer_b	P._lentiscus_Summer_c	P._lentiscus_Winter_a	P._lentiscus_Winter_b	P._lentiscus_Winter_c	M._communis_Summer_a	M._communis_Summer_b	M._communis_Summer_c	M._communis_Winter_a	M._communis_Winter_b	M._communis_Winter_c	Q._coccifera_Summer_a	Q._coccifera_Summer_b	Q._coccifera_Summer_c	Q._coccifera_Winter_a	Q._coccifera_Winter_b	Q._coccifera_Winter_c	M._officinalis_Summer_a	M._officinalis_Summer_b	M._officinalis_Summer_c	M._officinalis_Winter_a	M._officinalis_Winter_b	M._officinalis_Winter_c
OTU_2083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	49	2	0	0	0	0	0	0	0
OTU_2084	0	0	0	0	0	0	35	10	0	0	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2085	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
OTU_2086	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	6	0	0	0	0	0	1	0	47	0	0	0	0	0	1	0	0	0	0	3	0
OTU_2045	0	0	0	0	0	0	7	2	0	0	0	0	5	6	15	0	0	4	3	0	2	0	0	8	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
OTU_2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	11	0	0	0	0	0	1	0	0	4	0	0	25	0	0
OTU_2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	5	0	0	0	0	0	11	0	0	0	5	0	0	0	31	0	0	0	5	2	0
OTU_2048	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	28	0	0	0	13	0	0	0	0	5	0
OTU_2049	0	0	0	0	0	0	0	0	0	0	0	35	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9	4	0	0	0	0	0	5	0	1	0	0	0	0	3	1
OTU_2050	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	40
OTU_2051	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2052	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	16	0	3	0	0	0	4	22	0	0	0	0	1	0	2	0	4	0	0	0	0	3	0	0	0	5	0
OTU_2053	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	2	0	0	0	0	0
OTU_2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	5
OTU_2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	2	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	4	0	0	0	0	0	0	0	2
OTU_2056	0	0	0	0	0	0	0	3	0	0	47	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	0
OTU_2057	0	0	0	0	1	0	0	3	0	0	3	0	0	23	0	0	0	0	0	2	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	3	0	2	0	0	3	10	6	0	0	0
OTU_2058	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
OTU_2059	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
OTU_2060	0	0	54	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2061	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	6	0	0	0	13	0	0	4	4	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	24
OTU_2062	10	0	0	0	0	0	0	5	11	0	0	7	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	14	10	0	0	0
OTU_2063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	28	0	0	0	0	1	3	1	6	0	0	0	8	0	0	7	0	0	0	0	1	3	1	2	2	0	0
OTU_1670	0	0	2	0	0	0	0	5	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	1
OTU_1940	0	0	0	0	0	0	0	13	0	0	0	0	4	11	0	0	0	0	0	17	5	0	0	0	0	0	1	0	2	0	8	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0
OTU_2018	0	0	0	52	0	0	0	0	0	0	0	0	2	0	2	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
OTU_2019	0	0	0	0	0	0	2	0	0	0	42	0	2	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	4	0	0	3
OTU_2020	1	0	0	0	0	0	0	1	30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	2	2	9	0	0	0
OTU_2021	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2022	0	0	0	0	0	0	0	13	0	0	0	0	0	35	11	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2023	0	0	0	0	0	0	0	8	0	0	0	1	0	51	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2024	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2025	0	0	0	0	0	0	0	2	0	6	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
OTU_2026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	1	3	0	0	0	0	3	32
OTU_2027	0	0	0	0	0	0	1	5	0	0	0	0	2	21	1	0	0	0	0	0	1	0	0	0	4	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	2	0	0	3
OTU_2028	0	0	0	0	0	0	0	0	1	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0
OTU_2030	0	0	9	0	2	1	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	21	1	0	1	2	0	3	6	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0
OTU_2032	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	43	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	6	1	0
OTU_2033	0	0	0	0	0	0	0	2	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	4	0	4	0	0	0	0	6	1
OTU_2034	0	0	0	0	0	0	26	0	0	0	0	0	0	1	5	0	0	1	0	0	0	0	17	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0
OTU_2036	0	0	0	0	0	0	0	0	1	0	47	3	0	0	4	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0
OTU_2037	0	21	0	0	0	0	0	2	0	18	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0
OTU_2038	0	0	0	0	0	0	60	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2039	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	7	1	12	5	0	1	0	0	0	0	13	0	0	0	2	0	6	9	0	0	0	0	0	0	0
OTU_2040	0	0	0	0	0	0	0	4	0	0	0	0	0	9	1	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	2	11	12	0	0	0
OTU_2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	21	0	0	0	0	2	0	2	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
OTU_2043	0	0	0	0	0	0	0	1	0	0	58	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU_2044	0	0	9	1	0	54	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1996	1	0	6	1	0	1	0	0	3	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	14	0	0	0	0	4	0	0	15	0	0	6	0	0	3	0	0	2	0	0	0	0	0
OTU_2002	0	0	0	0	0	0	0	2	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2003	0	3	0	0	0	0	0	2	0	0	0	0	32	3	0	0	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	4	0	3	10	0	0	0
OTU_2004	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	4	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	29	0	0	0	0	0	0	0
OTU_2005	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	3	0	0	0	6	0	0	0	3	0	2	0	30
OTU_2006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	3	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	31	0	0	18	0	0	1	1	0
OTU_2007	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	32	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	11	0	0	0	0	0	7	0	0
OTU_2008	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	31	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	17	0	0	0	0	0	2	0
OTU_2011	2	2	1	0	0	0	0	3	1	0	0	0	2	5	1	0	0	0	6	0	5	0	0	0	4	4	2	0	1	0	5	6	7	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0
OTU_2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	62
OTU_2013	0	7	0	1	0	1	1	0	0	0	0	8	1	0	0	0	2	0	0	0	0	3	30	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0
OTU_2014	0	0	0	0	3	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	1	28	0	0	0	4
OTU_2015	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	8	0	1	0	0	1	3	0	0	0	0	4	35	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU_2016	0	0	0	0	19	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	8	0	0	0	0	0	23	0	0	0	0	0	0	5	4
OTU_1981	0	0	0	0	0	0	0	0	1	0	53	1	0	0	8	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	14	2	0	0	0	0	28	0	0	0	0	0	2	0	0	4	0	2	0	0	2
OTU_1983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	22	5	34	3	0
OTU_1984	2	0	0	8	0	37	0	1	0	0	0	0	4	0	0	2	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0
OTU_1985	0	0	0	0	0	0	0	0	0	0	57	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_1986	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0
OTU_1987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	3	7	1	0	0	0	0	0	0	0	0	0	0	1	48	0	0	0	0	0	0	0
OTU_1989	0	7	7	0	0	0	0	1	0	0	0	0	0	3	4	20	0	0	6	0	2	1	0	12	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	12	0	0	0	0	0	5	0	0	0	25	0	3	0	0	0	7	0	0
OTU_1991	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	5	3	0	8	1	3	5	2	2	0	0	0	0	0	0	0	8	0	0	0	5	0	0	0	1	0	0	0
OTU_1992	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	4	23	6	0	0	0	0	13	0	0	0	0	0	0	8	0	0	0	1	0	0	0
OTU_1993	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	1	0	0	9	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	7	0	0	0
OTU_1994	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	38	0	0	0	0	0	0	11	0	0	2	2	3	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_1995	0	0	0	0	0	0	49	1	0	0	0	0	2	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1997	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU_1998	0	0	0	0	4	16	0	3	4	0	0	0	0	5	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	10	0	0	0
OTU_1999	0	2	8	0	37	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	6	0	3	1	0	0	0	0	0	1
OTU_2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	7	0	1	0	0	0	0	2	0	7	0	0	6	0	0	0	0	0	0	31	0	0	0	0	0	0	0
OTU_1964	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	1	0	13	0	0	0	0	3	0	0	24	11	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0
OTU_1965	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	14	5	15
OTU_1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	47	0	0
OTU_1968	0	1	0	0	0	0	0	0	0	0	0	0	14	1	0	1	7	2	0	0	2	2	0	0	2	0	0	0	0	1	3	0	1	0	0	0	0	3	0	0	0	0	0	24	2	1	0	1
OTU_1969	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	54
OTU_1970	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	5	0	0	23	1	4	0	1	0
OTU_1971	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	3	0	3	13	0	0	0	0	0	4	2	0	6	0	0	2	0	4	0	0	0	2	0	2	1	0	0	16	1	3
OTU_1972	0	0	0	0	0	0	0	1	8	0	1	0	3	0	0	15	0	0	0	0	0	0	0	7	0	0	1	0	0	0	10	0	0	0	3	0	0	0	0	0	16	0	1	0	0	0	0	2
OTU_1973	0	2	0	0	5	0	0	0	0	0	57	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_1974	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	6	0	0	2	4	14	2	4	12	4	0	0	0	0	0	2	1	0	0	0	4	2	6	0	1	0	0	0
OTU_1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0
OTU_1977	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1978	5	0	11	3	2	6	0	0	0	1	14	4	0	0	1	0	1	6	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	1	0	2	0	0	0	0	0	1	0	0	0	0	0
OTU_1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0	2	1	0	0	0	0	0	0	23	0	0	0	4	0	14	0	0	0	0	0	9
OTU_1980	4	0	0	0	10	0	14	2	0	0	1	0	0	6	12	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	2
OTU_1910	2	1	0	0	13	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	9	0	12	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1950	0	9	0	25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	11	0	0	0	9	0	4	0	0	0	0	1	5	0	0	0	0	0	0	1	0	0	0
OTU_1951	0	0	0	0	0	0	2	1	0	1	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	8	0	0	0
OTU_1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
OTU_1953	0	0	0	0	0	0	0	7	0	0	0	0	0	12	0	0	0	0	6	0	0	0	0	1	10	1	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
OTU_1954	0	1	0	1	0	0	0	1	1	3	0	0	12	1	0	0	2	0	9	1	11	2	0	2	1	0	1	2	0	1	4	4	1	1	0	0	3	1	0	1	0	0	1	0	0	1	0	0
OTU_1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU_1956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	2	0	0	0	1	30	0	0	0	0	0	0	0	0	6	0	0	0	10	0	0	0	0	4	0
OTU_1957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	25	16	0	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	5	1	55	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_1959	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	3	0	0	0	0	0	0	2	0	0	0	0	55	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
OTU_1960	0	0	1	0	42	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0
OTU_1961	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	38	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	1	0	0	0	4
OTU_1963	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	3	0	47	0	0	0	2	0	2	0	0	1	0	0	0
OTU_1929	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	27	0	0	0	9	6	0	0	0	5	0	0	0	9	0	0	0	0	8	0
OTU_1930	9	0	0	0	0	0	0	2	0	0	0	0	4	3	0	0	0	0	24	0	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	6	6	0	0	0
OTU_1931	0	0	0	1	0	0	0	2	27	0	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	2	12	0	0	0
OTU_1932	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU_1933	0	1	0	0	0	0	0	3	4	0	0	0	7	1	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	1	37	0	2
OTU_1934	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	4	0	20	0	0	0	0	0	29	0	0	3	0	1	0
OTU_1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	1	0	18	0	0	0	20	0	0	4	9	0	0
OTU_1936	0	2	0	0	0	0	0	3	0	0	0	0	21	0	0	0	0	0	0	0	4	0	0	0	4	1	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	9	16	0	0	0
OTU_1937	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
OTU_1938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	8	0	0	0	0	0	33	0	11	0	0	0	8	0	0	0	0	0	0	0	0
OTU_1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	2	0	13	0	0	0	0	0	0	0	2	1	27	0	0	0	0	8	0	0	0	0	0	0	0
OTU_1941	0	0	0	0	6	0	0	0	0	3	0	24	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	5	6	0	0	0	0	6	0	0
OTU_1942	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	40
OTU_1943	0	0	0	0	1	0	0	2	0	0	0	0	0	3	0	0	1	2	0	0	2	0	0	0	1	0	4	1	1	0	0	0	0	0	0	0	5	1	0	2	12	0	0	0	13	19	0	0
OTU_1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	6	0	0	0	0	0	37	1	9	0	0	0	9	0	0	0	0	0	0	0	0
OTU_1945	9	0	0	0	0	0	1	1	0	0	0	0	0	9	0	0	0	0	9	32	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0
OTU_1946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1947	0	0	2	0	62	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_1948	0	0	0	0	0	0	0	0	0	0	56	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
