OTU	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_998	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Friedmanniella	Friedmanniella endophytica
OTU_991	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	?
OTU_993	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus	?
OTU_999	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	?
OTU_1006	Bacteria	Gracilibacteria	?	?	?	?	?
OTU_1003	Bacteria	FBP	uncultured endolithic bacterium	?	?	?	?
OTU_1005	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	uncultured tremellomycete
OTU_994	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Skermanella	uncultured Skermanella sp.
OTU_1001	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	?
OTU_1007	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured alpha proteobacterium
OTU_1008	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	?
OTU_1004	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Brochothrix	?
OTU_1010	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Skermanella	?
OTU_1013	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	1174-901-12	uncultured soil bacterium	?
OTU_1009	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	?
OTU_1012	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylotenera	uncultured soil bacterium
OTU_1017	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Filobasidium magnum
OTU_1020	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1016	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_1014	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	?
OTU_1023	Bacteria	SR1 (Absconditabacteria)	?	?	?	?	?
OTU_1019	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Anaerococcus	uncultured organism
OTU_1015	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisphaera	uncultured alpha proteobacterium
OTU_1024	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIV	FamilyI	Nostoc	uncultured Nostoc sp.
OTU_1021	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas aerilata
OTU_1022	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	?
OTU_1018	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured actinobacterium
OTU_1025	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	?
OTU_1026	Bacteria	FBP	?	?	?	?	?
OTU_1027	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	?
OTU_1033	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1030	Bacteria	Cyanobacteria	Cyanobacteria	?	?	?	?
OTU_1028	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	?
OTU_1029	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	1174-901-12	uncultured Bradyrhizobiaceae bacterium	?
OTU_1031	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii
OTU_1034	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured Sphingomonas sp.
OTU_1035	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	?
OTU_1036	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. SN6-13
OTU_1037	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	?
OTU_1038	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	?
OTU_1044	Bacteria	?	?	?	?	?	?
OTU_1045	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1040	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	?
OTU_1047	Bacteria	?	?	?	?	?	?
OTU_1042	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Sediminibacterium	Sediminibacterium sp. AA5
OTU_1039	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_1049	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1041	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_1050	Bacteria	Bacteroidetes	?	?	?	?	?
OTU_1043	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Humitalea	Acetobacteraceae bacterium GIMN 1.017
OTU_1053	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1046	Bacteria	Chloroflexi	KD4-96	?	?	?	?
OTU_1048	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	?
OTU_1055	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	?	uncultured Bacteroidetes bacterium
OTU_1054	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_1052	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	?	?
OTU_1051	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	?
OTU_1056	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Taibaiella	?
OTU_1060	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1061	Bacteria	?	?	?	?	?	?
OTU_1057	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_1011	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1058	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermatophilaceae	Piscicoccus	Piscicoccus intestinalis
OTU_1059	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	uncultured Sphingomonadaceae bacterium
OTU_1066	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1062	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	?
OTU_1069	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1064	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	uncultured alpha proteobacterium
OTU_1072	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1065	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	?
OTU_1075	Bacteria	?	?	?	?	?	?
OTU_1063	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	?
OTU_1074	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1071	Bacteria	FBP	uncultured endolithic bacterium	?	?	?	?
OTU_1078	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1077	Bacteria	Gracilibacteria	?	?	?	?	?
OTU_1070	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_1079	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1081	Bacteria	Cyanobacteria	Chloroplast	uncultured eukaryote	?	?	?
OTU_1067	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Brochothrix	?
OTU_1085	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1082	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	?
OTU_1076	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter capsulatus
OTU_1080	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	?
OTU_1083	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured alpha proteobacterium
OTU_1084	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	Hymenobacter sp. MIMtkLc17
OTU_1086	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	?
OTU_1088	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	uncultured Sphingomonadaceae bacterium
OTU_1089	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas hominis
OTU_1087	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	Marmoricola sp. URHB0036
OTU_1092	Bacteria	Cyanobacteria	Chloroplast	uncultured Chlorophyta	?	?	?
OTU_1032	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1096	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_1091	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	0319-6M6	uncultured actinobacterium	?
OTU_1095	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1 clade	?	?
OTU_1093	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Rubellimicrobium roseum
OTU_1098	Bacteria	Tectomicrobia	uncultured microorganism	?	?	?	?
OTU_1097	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Ellin6055	uncultured alpha proteobacterium	?
OTU_1094	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	?
OTU_1099	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	?
OTU_1101	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Lecanora strobilina	?
OTU_1107	Bacteria	?	?	?	?	?	?
OTU_1102	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_1100	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	uncultured alpha proteobacterium
OTU_1103	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales Incertae Sedis	Steroidobacter	uncultured Steroidobacter sp.
OTU_1105	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	?	?	?
OTU_1104	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured soil bacterium
OTU_1113	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1111	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1106	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	?
OTU_1108	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	?
OTU_1117	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1119	Bacteria	Bacteroidetes	?	?	?	?	?
OTU_1114	Bacteria	?	?	?	?	?	?
OTU_1110	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	?
OTU_1112	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	[Caedibacter] caryophilus group	?	?
OTU_1109	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1 clade	?	?
OTU_1116	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	?
OTU_1118	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	?
OTU_1120	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	Blastomonas sp. N5-10m-1
OTU_1115	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus funiculus
OTU_1121	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. FJAT-27245
OTU_1122	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	?
OTU_1126	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1124	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisphaera	uncultured alpha proteobacterium
OTU_1129	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_1125	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	?
OTU_1123	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	?
OTU_1127	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	uncultured Acidobacteria bacterium
OTU_1136	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1130	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	?
OTU_1131	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionII	FamilyII	Chroococcidiopsis	Synechocystis sp. PCC 7509
OTU_1134	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1132	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	?	?	?
OTU_1128	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	?
OTU_1142	Bacteria	?	?	?	?	?	?
OTU_1138	Bacteria	Cyanobacteria	Cyanobacteria	?	?	?	?
OTU_1137	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	?	?
OTU_1133	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	?
OTU_1140	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	Adhaeribacter sp. H1
OTU_1135	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	?
OTU_1147	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1139	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	?
OTU_1149	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1141	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	?	?	?
OTU_1144	Bacteria	Tectomicrobia	uncultured microorganism	?	?	?	?
OTU_1148	Bacteria	Fusobacteria	?	?	?	?	?
OTU_1152	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1150	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1145	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	?
OTU_1143	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	uncultured Firmicutes bacterium
OTU_1151	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_1146	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	?
OTU_1158	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1155	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	?
OTU_1159	Bacteria	Cyanobacteria	Chloroplast	Symbiochloris reticulata	?	?	?
OTU_1156	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Anaerococcus	uncultured organism
OTU_1154	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	uncultured Sphingobacteriaceae bacterium
OTU_1165	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1162	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1157	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium 1	Corynebacterium aurimucosum ATCC 700975
OTU_1153	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Frankia sp. Iso899
OTU_1169	Bacteria	SR1 (Absconditabacteria)	?	?	?	?	?
OTU_1166	Bacteria	?	?	?	?	?	?
OTU_1160	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	?
OTU_1161	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	Cellulosimicrobium cellulans
OTU_1163	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	uncultured Veillonella sp.
OTU_1171	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	?
OTU_1172	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_1164	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	?
OTU_1170	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	?
OTU_1167	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	?
OTU_1175	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	uncultured Bacteroidetes bacterium
OTU_1168	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus	?
OTU_1173	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	?
OTU_1177	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1174	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	?
OTU_1178	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1176	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Friedmanniella	Friedmanniella endophytica
OTU_1185	Bacteria	Cyanobacteria	?	?	?	?	?
OTU_1179	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1188	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1184	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1189	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1183	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionII	FamilyII	Chroococcidiopsis	Aliterella antarctica CENA408
OTU_1187	Archaea	Thaumarchaeota	Soil Crenarchaeotic Group(SCG)	uncultured archaeon	?	?	?
OTU_1192	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1186	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	Granulicella paludicola
OTU_1196	Bacteria	Peregrinibacteria	?	?	?	?	?
OTU_1195	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_1180	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	?
OTU_1182	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	?
OTU_1191	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	0319-6M6	uncultured actinobacterium	?
OTU_1200	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	?
OTU_1194	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	?
OTU_1193	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	?
OTU_1199	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides plantarum
OTU_1201	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylocystis	?
OTU_1207	Bacteria	Microgenomates	?	?	?	?	?
OTU_1197	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	?	?	?
OTU_1198	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	uncultured Clostridium sp.
OTU_1210	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1202	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	?
OTU_1203	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	uncultured alpha proteobacterium
OTU_1211	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1206	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	?
OTU_1204	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Parviterribacteraceae	Parviterribacter	?
OTU_1208	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	?	?	?
OTU_1212	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1205	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	?
OTU_1209	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	?
OTU_1214	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	uncultured Bacteroidetes bacterium
OTU_1215	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Chryseobacterium lathyri
OTU_1216	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia	?
OTU_1218	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	?
OTU_1217	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	?	?
OTU_1213	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum seropedicae
OTU_1221	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1222	Archaea	Thaumarchaeota	Soil Crenarchaeotic Group(SCG)	uncultured archaeon	?	?	?
OTU_1219	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	uncultured Kineosporiaceae bacterium
OTU_1225	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	?	?
OTU_1220	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	uncultured beta proteobacterium
OTU_1231	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1223	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?
OTU_1228	Bacteria	Cyanobacteria	Chloroplast	uncultured Chlorophyta	?	?	?
OTU_1226	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	FFCH13075	uncultured actinobacterium	?
OTU_1229	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	?
OTU_1227	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Craurococcus	?
OTU_1224	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	?	?
OTU_1237	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1232	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_1235	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	?
OTU_1230	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	uncultured Kineosporiaceae bacterium
OTU_1239	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1241	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1242	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1243	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1245	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1236	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	Clostridium aurantibutyricum
OTU_1238	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	?
OTU_1233	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus funiculus
OTU_1240	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	1174-901-12	uncultured Bradyrhizobiaceae bacterium	?
OTU_1249	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1244	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_1247	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	?
OTU_1253	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_1246	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	uncultured Acidobacteria bacterium
OTU_1250	Bacteria	FBP	uncultured Carnobacterium sp.	?	?	?	?
OTU_1252	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	?
OTU_1251	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	uncultured organism
OTU_1255	Bacteria	Omnitrophica	?	?	?	?	?
OTU_1256	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Taibaiella	?
OTU_1248	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	uncultured Burkholderia sp.
OTU_1254	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	uncultured Aquabacterium sp.
OTU_1261	Bacteria	Proteobacteria	?	?	?	?	?
OTU_1258	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Ellin6055	uncultured Sphingomonadaceae bacterium	?
OTU_1257	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales Incertae Sedis	?	?
