OTU	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_3961	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3946	Viridiplantae	Chlorophyta	?	?	?	?	?
OTU_3962	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified
OTU_3964	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3965	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena_cicognanii
OTU_3966	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	unidentified
OTU_3968	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3969	Fungi	Basidiomycota	?	?	?	?	?
OTU_3971	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_3972	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3974	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia_flava
OTU_3970	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Tubaria	Tubaria_hiemalis
OTU_3967	unidentified	unidentified	?	?	?	?	?
OTU_3973	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3976	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3979	Fungi	Ascomycota	?	?	?	?	?
OTU_3975	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Pseudolachnea	Pseudolachnea_fraxini
OTU_3977	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Neoerysiphe	Neoerysiphe_nevoi
OTU_3980	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3981	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Fusicladium	Fusicladium_cordae
OTU_3978	Fungi	Basidiomycota	Agaricomycetes	?	?	?	?
OTU_3983	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3982	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3985	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3984	unidentified	unidentified	unidentified	?	?	?	?
OTU_3986	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	unidentified	unidentified
OTU_3987	Fungi	Ascomycota	Dothideomycetes	?	?	?	?
OTU_3988	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3991	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	unidentified	unidentified
OTU_3990	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus_amarus
OTU_3989	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
OTU_3994	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_3993	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	unidentified	unidentified
OTU_3992	unidentified	unidentified	?	?	?	?	?
OTU_3995	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_3996	unidentified	unidentified	unidentified	?	?	?	?
OTU_4002	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Udeniomyces	Udeniomyces_puniceus
OTU_3999	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus_nanus
OTU_4000	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	unidentified
OTU_4001	unidentified	unidentified	unidentified	?	?	?	?
OTU_3998	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Pyrrhospora	Pyrrhospora_quernea
OTU_4003	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_4005	Fungi	Ascomycota	?	?	?	?	?
OTU_4008	Protista	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4006	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4004	Fungi	Ascomycota	Lecanoromycetes	?	?	?	?
OTU_4007	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	?
OTU_4010	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismatales_fam_Incertae_sedis	Karstenia	Karstenia_rhopaloides
OTU_4009	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	unidentified
OTU_4012	Fungi	unidentified	unidentified	?	?	?	?
OTU_4011	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
OTU_4013	Fungi	Ascomycota	unidentified	unidentified	unidentified	?	?
OTU_4014	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4015	unidentified	unidentified	?	?	?	?	?
OTU_4016	Fungi	Ascomycota	?	?	?	?	?
OTU_4018	Viridiplantae	Anthophyta	Eudicotyledonae	Ranunculales	Ranunculaceae	Clematis	?
OTU_4017	unidentified	unidentified	?	?	?	?	?
OTU_4021	unidentified	unidentified	?	?	?	?	?
OTU_4019	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4022	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	unidentified	unidentified
OTU_3997	Heterolobosa	Heterolobosa_phy_Incertae_sedis	?	?	?	?	?
OTU_4020	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4023	Fungi	Ascomycota	Dothideomycetes	Dothideales	unidentified	unidentified	?
OTU_4024	Fungi	Basidiomycota	Tremellomycetes	?	?	?	?
OTU_4025	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_4027	Viridiplantae	Chlorophyta	?	?	?	?	?
OTU_4026	unidentified	unidentified	?	?	?	?	?
OTU_4029	Fungi	Ascomycota	Sordariomycetes	?	?	?	?
OTU_4028	Fungi	unidentified	?	?	?	?	?
OTU_4031	Fungi	Ascomycota	unidentified	unidentified	?	?	?
OTU_4030	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_4032	Fungi	unidentified	?	?	?	?	?
OTU_4033	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unidentified	?
OTU_4036	Fungi	unidentified	unidentified	?	?	?	?
OTU_4034	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	Sarocladium_dejongiae
OTU_4038	unidentified	unidentified	?	?	?	?	?
OTU_4039	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4037	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_4040	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4042	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4045	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4041	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	?
OTU_4047	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4044	Fungi	Ascomycota	Dothideomycetes	Myriangiales	?	?	?
OTU_4043	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_4046	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4048	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_margacea
OTU_4050	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	?
OTU_4054	Fungi	unidentified	?	?	?	?	?
OTU_4049	Fungi	Ascomycota	Dothideomycetes	?	?	?	?
OTU_4051	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	unidentified	unidentified
OTU_4052	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
OTU_4053	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Capnobotryella	?
OTU_4055	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	?
OTU_4056	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	?	?
OTU_4060	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4057	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	?
OTU_4058	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified
OTU_4059	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_4062	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4065	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	unidentified
OTU_4064	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_4061	Viridiplantae	Chlorophyta	unidentified	unidentified	unidentified	?	?
OTU_4063	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4066	Viridiplantae	Anthophyta	Eudicotyledonae	Proteales	Platanaceae	Platanus	Platanus_rzedowskii
OTU_4067	Fungi	Basidiomycota	Agaricomycetes	?	?	?	?
OTU_4068	Fungi	Basidiomycota	Agaricomycetes	Polyporales	unidentified	?	?
OTU_4069	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Cylindrobasidium	Cylindrobasidium_evolvens
OTU_4070	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus_brunneidiscus
OTU_4074	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_circinelloides
OTU_4072	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	unidentified	?
OTU_4073	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4071	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fresenii
OTU_4075	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4077	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Rhodocollybia	unidentified
OTU_4076	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4079	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4078	Fungi	Ascomycota	?	?	?	?	?
OTU_4080	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	?	?
OTU_4081	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus_odoratus
OTU_4085	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	unidentified	unidentified
OTU_4082	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	unidentified	unidentified	unidentified
OTU_4083	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Sistotrema	unidentified
OTU_4084	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4086	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4087	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	?	?
OTU_4088	Viridiplantae	Anthophyta	Eudicotyledonae	Proteales	Platanaceae	Platanus	unidentified
OTU_4091	Viridiplantae	Chlorophyta	?	?	?	?	?
OTU_4089	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4090	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	?
OTU_4095	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_4094	Fungi	Ascomycota	Dothideomycetes	?	?	?	?
OTU_4092	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	unidentified
OTU_4098	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4096	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4097	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4099	Fungi	Basidiomycota	Dacrymycetes	?	?	?	?
OTU_4101	Viridiplantae	Anthophyta	Eudicotyledonae	Sapindales	Anacardiaceae	Pistacia	?
OTU_4100	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4106	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4103	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Dendryphion	Dendryphion_europaeum
OTU_4102	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Geosmithia	unidentified
OTU_4104	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4105	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4107	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	?	?
OTU_4035	unidentified	unidentified	?	?	?	?	?
OTU_4108	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_4110	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_4109	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Anthostomella	Anthostomella_pinea
OTU_4113	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	unidentified
OTU_4112	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4114	Viridiplantae	Chlorophyta	Chlorophyceae	unidentified	unidentified	unidentified	unidentified
OTU_4116	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae	Hydnellum	unidentified
OTU_4115	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified
OTU_4117	Viridiplantae	Anthophyta	Eudicotyledonae	Lamiales	Plantaginaceae	Plantago	Plantago_scabra
OTU_4118	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4120	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	?	?
OTU_4121	Viridiplantae	Chlorophyta	unidentified	?	?	?	?
OTU_4119	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4123	unidentified	unidentified	unidentified	?	?	?	?
OTU_4124	Viridiplantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Coelastrella	unidentified
OTU_4122	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4126	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4125	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_4128	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	unidentified	unidentified
OTU_4127	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4131	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Colacogloea	?
OTU_4130	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4129	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma	Arthroderma_multifidum
OTU_4133	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_4132	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4134	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unidentified	unidentified	unidentified
OTU_4135	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4136	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unidentified	unidentified	unidentified
OTU_4137	Viridiplantae	Streptophyta	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4138	Viridiplantae	Anthophyta	Eudicotyledonae	Caryophyllales	Caryophyllaceae	Sabulina	Sabulina_attica
OTU_4140	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_4139	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_4142	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis	?	?
OTU_4144	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Septoria	?
OTU_4141	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4145	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4146	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces_pseudodichotomus
OTU_4148	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Seimatosporium	unidentified
OTU_4147	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4152	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4151	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus_odoratus
OTU_4150	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_4149	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	Coprinus_annuloporus
OTU_4153	unidentified	unidentified	?	?	?	?	?
OTU_4156	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4157	Viridiplantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	?	?
OTU_4154	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4159	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	unidentified
OTU_4111	unidentified	unidentified	?	?	?	?	?
OTU_4160	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	unidentified
OTU_4158	Viridiplantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Bracteacoccaceae	Bracteacoccus	unidentified
OTU_4162	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	Saitozyma_paraflava
OTU_4163	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	?	?
OTU_4165	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_irregularis
OTU_4164	unidentified	unidentified	unidentified	?	?	?	?
OTU_4166	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_circinelloides
OTU_4168	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema_aurea
OTU_4169	unidentified	unidentified	?	?	?	?	?
OTU_4167	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Galerina	Galerina_atkinsoniana
OTU_4172	Fungi	?	?	?	?	?	?
OTU_4170	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala_mesophila
OTU_4171	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_4175	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	?
OTU_4173	Fungi	Ascomycota	?	?	?	?	?
OTU_4143	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4174	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Dissoconium	Dissoconium_aciculare
OTU_4177	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	unidentified
OTU_4179	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4178	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus_collegarum
OTU_4180	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_4182	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4185	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_4181	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4183	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4186	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_subferrugineus
OTU_4187	Viridiplantae	Anthophyta	Monocotyledonae	unidentified	Alliaceae	Allium	Allium_asarense
OTU_4188	Fungi	unidentified	?	?	?	?	?
OTU_4189	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia_incrustata
OTU_4184	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Gymnopilus	Gymnopilus_arenophilus
OTU_4192	Viridiplantae	Chlorophyta	Chlorophyceae	Chaetophorales	?	?	?
OTU_4190	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	Ganoderma_lucidum
OTU_4193	Viridiplantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Bracteacoccaceae	Bracteacoccus	Bracteacoccus_glacialis
OTU_4191	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Anthostomella	Anthostomella_pinea
OTU_4195	Fungi	Basidiomycota	Agaricomycetes	Polyporales	unidentified	unidentified	?
OTU_4197	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4194	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	Sarocladium_implicatum
OTU_4196	Fungi	Ascomycota	?	?	?	?	?
OTU_4199	Fungi	Basidiomycota	?	?	?	?	?
OTU_4200	Fungi	Ascomycota	Orbiliomycetes	?	?	?	?
OTU_4201	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4198	Viridiplantae	Anthophyta	Eudicotyledonae	Lamiales	Lamiaceae	Ballota	?
OTU_4161	unidentified	unidentified	?	?	?	?	?
OTU_4202	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4207	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_4204	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	?	?
OTU_4205	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4206	Fungi	Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Xenasmatella	Xenasmatella_ardosiaca
OTU_4209	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_4208	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	Coprinus_trigonosporus
